epoch,loss,val_loss
0,0.36391608010638843,0.65122389793396
1,0.2737732529640198,0.424911767244339
2,0.17765567925843326,0.21677887439727783
3,0.08788046144852132,0.10557526350021362
4,0.05041574483568018,0.13322938978672028
5,0.05511102577050527,0.11651326715946198
6,0.04295751418579708,0.06686287373304367
7,0.029906805114340827,0.045724235475063324
8,0.02556937492706559,0.034868188202381134
9,0.020879918201403183,0.023539293557405472
10,0.015603025754292807,0.016822241246700287
11,0.012592739510265264,0.01124974898993969
12,0.009694298757522396,0.00405120337381959
13,0.007456024628922794,0.000988753279671073
14,0.0063785678057959585,7.870167610235512e-05
15,0.005351750772785057,0.0010349024087190628
16,0.004970734780230982,0.00231146439909935
17,0.004595503122827998,0.0019543785601854324
18,0.004246280211990586,0.0018828501924872398
19,0.00404953366435648,0.001963348127901554
20,0.003879150545055216,0.002088773064315319
21,0.003682772113913388,0.002163826022297144
22,0.0035674927869077883,0.0029255542904138565
23,0.003431420180607926,0.002497049979865551
24,0.003328855886744956,0.0027333046309649944
25,0.0032757848146667875,0.0027792933396995068
26,0.003223721029688463,0.003436573315411806
27,0.0031905039425262,0.0036837803199887276
28,0.0031507537403905935,0.0034882109612226486
29,0.003107576489900098,0.0033551950473338366
30,0.003078633756200416,0.003601036500185728
31,0.0030449278314005246,0.004089853726327419
32,0.0030204302447876244,0.004225526936352253
33,0.0029832739382982254,0.004013351164758205
34,0.002928254519109473,0.00369193684309721
35,0.0028580127100488453,0.004350066184997559
36,0.002835878904796008,0.0045807743445038795
37,0.002822180631372965,0.004850953817367554
38,0.0027867621586968503,0.0033124443143606186
39,0.0027452497884179606,0.002614887896925211
40,0.0026617086294925575,0.0039505381137132645
41,0.0026057140608882587,0.004037919454276562
42,0.0025226064731903148,0.0027306992560625076
43,0.002486398200165819,0.0023739938624203205
44,0.0024304239389797053,0.0030124825425446033
45,0.0023912679065357556,0.003142610425129533
46,0.002362797220209331,0.0025412417016923428
47,0.0023147441926553393,0.002937015611678362
48,0.002258971402294595,0.003578159026801586
49,0.002239297745594134,0.0034870998933911324
50,0.0021909016297396383,0.003462580731138587
51,0.0021799798855543927,0.0030173498671501875
52,0.0021428292701867495,0.002985827624797821
53,0.0020944141380658202,0.0030256486497819424
54,0.0020645344347664804,0.0027315374463796616
55,0.0020250704449911914,0.002951003611087799
56,0.0019857749011311116,0.0032790517434477806
57,0.001959778169155911,0.00336740305647254
58,0.0019271008910216165,0.003562759142369032
59,0.0019012086417977557,0.003289948683232069
60,0.0019088611482981253,0.002122304867953062
61,0.0018771359411237593,0.0024351845495402813
62,0.0017988557665375993,0.003455247264355421
63,0.0017968277644478912,0.0030620135366916656
64,0.0017364711013876579,0.0025028944946825504
65,0.0016971161398528652,0.0023851541336625814
66,0.0016724011564457958,0.002608485287055373
67,0.0016380354628023324,0.002146094338968396
68,0.0016457523699059632,0.0017386695835739374
69,0.0016145788425946553,0.002078736200928688
70,0.001565164769999683,0.002226889133453369
71,0.0015386576115181952,0.002454741857945919
72,0.0015037262417150266,0.0023242596071213484
73,0.0014696953973422449,0.0021836659871041775
74,0.0014415882302053046,0.0024173371493816376
75,0.001423935591557176,0.0027285641990602016
76,0.0014055195903038662,0.002659152029082179
77,0.0013756845605023432,0.002445657504722476
78,0.0013626669956879182,0.002318275161087513
79,0.001346467069886399,0.0013830403331667185
80,0.0013695959439218948,0.0015671184519305825
81,0.0012740269021102877,0.002326295245438814
82,0.0012897558397415912,0.002573218196630478
83,0.0012615955096076834,0.00197630375623703
84,0.0012413828111620564,0.0012671167496591806
85,0.0012278063346236718,0.0018019397975876927
86,0.0011713520207470565,0.0021872841753065586
87,0.0011425743048841302,0.0016969970893114805
88,0.0011269341886156435,0.001466099638491869
89,0.0011240829868863027,0.001651929458603263
90,0.0011131073309419055,0.002068248577415943
91,0.0010792506350712342,0.0015476932749152184
92,0.0010815473400395024,0.0013421793701127172
93,0.0010746253802525725,0.0016491329297423363
94,0.0010473321396575282,0.0022357688285410404
95,0.0010418891307022986,0.0020448421128094196
96,0.000996433523003802,0.0014901391696184874
97,0.0009839827491139824,0.0014667452778667212
98,0.0009701692139391195,0.001370842568576336
99,0.0009473977913854249,0.0015687351115047932
100,0.0009273371877938961,0.0018201128114014864
101,0.0009291482016454789,0.001729018404148519
102,0.0009035942661505418,0.0013765892945230007
103,0.0008908742227394021,0.0013206691946834326
104,0.0008797889194366607,0.0012936398852616549
105,0.0008612986796034613,0.0014849989674985409
106,0.0008685507980937308,0.0015756215434521437
107,0.0008410609849361759,0.0012613576836884022
108,0.0008401510457395378,0.0010157297365367413
109,0.0008349858249086096,0.0011509563773870468
110,0.0008070744348294808,0.001474825432524085
111,0.0008075903346197623,0.0012448716443032026
112,0.0008026704224793127,0.0007804458145983517
113,0.0008091173932012734,0.001050286111421883
114,0.0007774447991378662,0.0013192405458539724
115,0.0007677394737997515,0.0010364871704950929
116,0.0007591984255916693,0.000812204962130636
117,0.0007628381541563255,0.0009398664114996791
118,0.0007418393877080896,0.001357147004455328
119,0.0007479472569133522,0.0012738360092043877
120,0.0007179508013932993,0.000944571802392602
121,0.0007318211520958522,0.0007514904718846083
122,0.0007132394353957903,0.0010876634623855352
123,0.0006977495187046853,0.0009949065279215574
124,0.0006864158459586289,0.000776839442551136
125,0.0006809312097065038,0.0009105391800403595
126,0.0006778113593375592,0.0010150959715247154
127,0.0006659826599802313,0.0008940915577113628
128,0.0006542433349584991,0.0009586215019226074
129,0.0006469578498085452,0.0008610613876953721
130,0.0006416347283503097,0.000901156454347074
131,0.0006333706551231444,0.0008515982190147042
132,0.0006275263325678128,0.0008823252283036709
133,0.0006203506230976376,0.0008685577777214348
134,0.0006114987966914972,0.0009609396802261472
135,0.0006052629396435805,0.001010190462693572
136,0.0006064307068079485,0.000988096697255969
137,0.0005966475247546579,0.0007664093282073736
138,0.0005889332793286127,0.0008887494914233685
139,0.0005851602499288591,0.000957328244112432
140,0.0005780791045364106,0.0007324781036004424
141,0.0005785615907040086,0.0007223748252727091
142,0.0005664631962920821,0.000989117193967104
143,0.0005690414559053765,0.0009158534230664372
144,0.0005528571518053385,0.0007403527852147818
145,0.0005485787546741917,0.0008224791381508112
146,0.0005411983901550146,0.0009060971206054091
147,0.0005358160979636577,0.000931223388761282
148,0.0005343588025866528,0.0009228443959727883
149,0.0005311870129045212,0.0008128837216645479
150,0.0005233651617979349,0.0008123627630993724
151,0.0005160274326265084,0.000839543528854847
152,0.0005124199881472371,0.0006052898825146258
153,0.0005207670972484982,0.0005076107336208224
154,0.0005004552932046918,0.0007095487089827657
155,0.0004978878846900029,0.0008064312860369682
156,0.0004948672933757982,0.0007088449201546609
157,0.00047941639786586165,0.0007102450472302735
158,0.0004745636899976737,0.0007319336873479187
159,0.00047296342249451715,0.0008111649658530951
160,0.0004707325420123666,0.0008218769216910005
161,0.00046762525171013266,0.0008442426333203912
162,0.0004610898551728689,0.0006575225852429867
163,0.0004568672260519992,0.0005479594110511243
164,0.0004509299795961741,0.000760085298679769
165,0.0004505629172358154,0.0007393150590360165
166,0.0004408713372840518,0.0006283409893512726
167,0.00043332606384699994,0.0006574667058885098
168,0.0004312843948630898,0.0007145868730731308
169,0.00042824055047028446,0.0005459960084408522
170,0.00042687693723674977,0.0005911827320232987
171,0.00041780571425051403,0.0006598512409254909
172,0.0004162046075869126,0.0005462270928546786
173,0.00041327936571288967,0.0005944304284639657
174,0.0004055007884744555,0.0005111690261401236
175,0.00040561170890489876,0.00042249448597431183
176,0.0004009962523758242,0.0005917858798056841
177,0.00040425541793052673,0.0007495195604860783
178,0.0003968696074673172,0.0005463610868901014
179,0.0003870598020236657,0.00046382134314626455
180,0.00039007284353966964,0.0004995885537937284
181,0.0003834519567052749,0.0006709808949381113
182,0.0003825627112140258,0.0006126600783318281
183,0.00037327272156923726,0.0005466196453198791
184,0.00036787335931986684,0.0006284783594310284
185,0.00036893761716783047,0.0007121730595827103
186,0.00036442834199547315,0.000574790989048779
187,0.00035890506555777836,0.0005624772747978568
188,0.0003564329394562678,0.0004909617127850652
189,0.0003541190350061339,0.0005316548049449921
190,0.0003465597330818348,0.00042101641884073615
191,0.000348403970499269,0.0003856559342239052
192,0.00034291046860303277,0.0005347118130885065
193,0.00034186039258863525,0.0005111484788358212
194,0.00033585195408456707,0.00048547948244959116
195,0.00033014643387022346,0.0005233642878010869
196,0.00032648491006429225,0.0005394206382334232
197,0.0003258083284670261,0.0006036783452145755
198,0.00032838861895442915,0.000637811841443181
199,0.000320291854829217,0.0004047672264277935
200,0.0003304427948685109,0.00033933616941794753
201,0.0003175137098878622,0.00047009566333144903
202,0.00031601865934631365,0.0006193607114255428
203,0.00031830350626753926,0.0003883530152961612
204,0.00030734727668900496,0.0003253285540267825
205,0.0003058579882649197,0.0004893370205536485
206,0.00030151515966281295,0.00048818683717399836
207,0.00029755465176563257,0.0003894544206559658
208,0.00031103707707106054,0.000310358009301126
209,0.0003064585211122352,0.0006146688247099519
210,0.0003003128808676124,0.0004911827854812145
211,0.0002888367570531872,0.0004552772152237594
212,0.00028591362008062953,0.0004257991968188435
213,0.00028365397233618285,0.00034252656041644514
214,0.0002835791861853619,0.0004308949282858521
